context1	context2	label
Atole () ya da bazı bölgelerde kullanılan adıyla atol , ana malzemesi  <word>mısır</word> hamur u olan , El Salvador , Guatemala ve Meksika mutfaklarına özgü Mezoamerika kökenli bir içecek tir . Mısır hamurunun su ile pişirilmesi ve belli bir kıvam kazanmasından sonra şeker , bal ya da " piloncillo " ile tatlandırılır ve sıcak olarak tüketilir .	Trevelyan famously said , `` the judgement of God sent the calamity to teach the Irish a lesson '' . He believed that the starving Irish could subsist on  <word>maize</word> , a grain that they could not afford , and had little knowledge of or experience in preparing .	T
Konstantinopolis ' in savunması , Patrik I . Sergios ve patrici  <word>Bonus</word> komutası altındaydı . Haberleri duyan Herakleios , ordusunu üç kısma ayırdı ; Başkentin nispeten güvende olduğuna karar vermesine rağmen , hala savunucuların morallerini arttırmak için İstanbul ' a bazı takviyeler gönderdi .	Because the Byzantine navy controlled the Bosporus strait , the Persians could not send troops to the European side to aid the Avars , which deprived the Avars of the Persian expertise in siege warfare . Byzantine naval superiority also made communication between the two forces difficult . Constantinople 's defenders were under the command of Patriarch Sergius and the patrician  <word>Bonus</word> .	T
Bir yılda ilde hava sıcaklığı sıfırın altına düştüğü gün sayısı yaklaşık ondur . Yılda yaklaşık 100 gün ise 30 derecenin üzerinde yaşanır .  <word>Kar</word> yağışı nadir görülür . Yıllık yağış miktarı 700 – 1200 mm arasındadır .	Névé — Névé is a young , granular type of  <word>snow</word> which has been partially melted , refrozen and compacted , yet precedes the form of ice . This type of snow is associated with glacier formation through the process of nivation .	T
Bunun karşılığında Mısır ' a , Milletler Cemiyetine girmesi için yardım edildi . 1920 yılından itibaren Britanya mandası olan Irak da 1932 yılında bağımsızlığını kazandıktan sonra Milletler Cemiyetine girdi .  <word>Filistin</word> ' de Britanya , Araplar ile artan Yahudi nüfus arasında yaşanan birtakım sorunlarla karşılaştı . 1917 ' deki Balfour Deklarasyonu ile bölgedeki yerleşim düzeni , Filistin ' de Yahudilerin yaşayabileceği ulusal bir yuva kurulabileceği belirtilerek sağlanmaya çalışıldı ve bölgeye göç edecek sınırlı Yahudi nüfusun kontrolü manda yönetimine bırakıldı .	The air echelon of the group reformed with the ground echelon which traveled by the SS `` Pasteur '' around the Cape of Good Hope , joining with the air echelon of the squadron , the 344th Bombardment Squadron and group headquarters at St Jean d'Acre Airfield , in  <word>Palestine</word> .	T
Bloomington Indiana Üniversitesi ’ nde okuduğu dönemde University , Eleanor Roosevelt ’ in siyahi Amerikalılar ın zor durumuyla ilgili bir konuşmasından çok etkilenmişti . 1951 yılında  <word>Indianapolis</word> ’ e taşınan Jones , burada Butler Üniversitesi ’ nde ikinci öğretim okumuş ve lise öğretmenliğini bitirmiştir .	The Nicholson–Rand House is a historic house located in Decatur Township , Marion County , Indiana , in  <word>Indianapolis</word> . It was moved by the Historic Landmarks Foundation of Indiana ( HLFI ) half a mile south to save it from being demolished in 1997 and added to the National Register of Historic Places in 2003 .	T
Tamamı Musevi sporculardan kurulu Makkabi ilk 6 sezondaki şampiyonluklarıyla üçüncü sırayı tutarken ,  <word>Kurtuluş</word> ( 3 ), İstanbulspor ( 1 ), Modaspor ( 1 ), Darüşşafaka ( 1 ) ve Deniz Harp Okulu ( 1 ) şampiyonluk kazanan diğer takımlar oldular .	In 1997 , he played İsmet İnönü in the film ``  <word>Kurtuluş</word> `` directed by Ziya Öztan and 'Berber Al ' in the film `` Ağır Roman `` directed by Mustafa Altıoklar .	T
Kıtanın kıyılarında ve açık denizlerinde çok sayıda hayvan yaşar .  <word>Penguen</word> ler , martı lar , kuşlar , fok lar , kalamar lar ve balina lar soğuk , ama besin maddesi açısından zengin Güney Kutbu denizlerindeki plankton ları ve balık ları yiyerek yaşamlarını sürdürürler . Bu canlılardan sadece penguenler bu kıtaya mahsustur .	Penguin Island ( L'île des Pingouins ) : in the 1908 novel by Anatole France , an island in the North Sea where  <word>penguin</word> s were miraculously transformed into humans ( and which is in fact a satirical view on France ) .	T
<word>Antimadde</word> nin madde yle ya da antimaddeyle olan kütleçekimsel etkileşimi kesin olarak gözlemlenmemiştir . Fizikçiler arasında antimaddenin maddeyi ve antimaddeyi , iki maddenin birbirini çekme oranıyla aynı oranda çekeceğinde fikirbirliği vardır ve bunu deneysel olarak doğrulamak için büyük bir arzu duymaktadırlar .	Along the way , they encounter Deathstroke the Terminator ( Slade Wilson ) , as well as the Crime Syndicate from the  <word>Antimatter</word> Universe , which is made up of evil duplicates of the heroes .	T
Süveyleh yıl boyunca uygun bir iklime sahip olması nedeniyle zeytin ve üzüm yetiştiriciliği ile bilinmekte olup günümüzde oto montaj , çelik ve  <word>çimento</word> gibi ağır sanayiye ev sahipliği yapmaktadır . Semt aynı zamanda birçoğu Sovyet baskısından dolayı göç eden önemli bir Çeçen nüfusunu barındırmaktadır .	JSW Cement Limited is a subsidiary , new diversification foray of the 13 billion dollars JSW Group based in Mumbai .The company has three  <word>Cement</word> production units -two grinding units in Vijayanagara adjacent to JSW Steel plant near Bellary , Karnataka and Dolvi , Maharashtra .Integrated Cement plant in Nandyal Andhra Pradesh.The units have a combined capacity of 6 million tonnes per annum ( mtpa ) .	T
Halk arasında the NGV olarak bilinen Victoria Ulusal Galerisi , Melbourne ,  <word>Victoria</word> , Avustralya ' daki bir sanat müzesidir . 1861 yılında kurulan müze , Avustralya ' nın en eski , en büyük ve en çok ziyaret edilen sanat müzesidir .	Stephens was born in Geelong ,  <word>Victoria</word> , in the suburb of Whittington , while his father Everette Stephens was playing professional basketball for the Geelong Supercats of the Australian NBL .	T
Zaman ve mekân , kurgu sal yahut kurgusal olmayan bir anlatı nın hangi  <word>zaman</word> da ve nerede geçtiğine dair kavram . Edebî unsur olarak hikâyeyi bir zemine oturtmaya ve geçtiği dönemin atmosfer ini anlamaya yardımcı olur .	The company received $ 2 million in funding from Khosla Ventures . Storify 's public beta went live in late April 2011 .  <word>TIME</word> rated Storify as one of the 50 best websites of 2011 .	T
Seçim döneminde " Akşam ", " Hürriyet ", "  <word>Sabah</word> ", " Star " ve " Yeni Şafak " dahil olmak üzere iktidar taraftarı aileler tarafından yönetilen pek çok basın kuruluşu taraflı yayınlarla gündeme geldi .	Sema Karabıyık from `` Yeni Şafak `` from Akdülger 's portrayal of Muard IV not exceptional , a viewpoint supported by ``  <word>Sabah</word> `` columnist Mevlüt Tezel who believed casting him in this role was `` a big mistake '' .	T
Müzik sanatçısı , dansçı , oyuncu ve model Rosa Morena 11 Temmuz 1940 ' te Badajoz , Extremadura , İspanya ' da doğdu . 1970 ' lerin disko müziğinin popüler olduğu döneminde seslendirdiği şarkısı " Échale guindas al pavo " ile  <word>Dünya</word> genelinde tanınmıştır .	HD 113538 c is an exoplanet approximately 51 light years away from  <word>Earth</word> in the constellation Centaurus . It orbits its star ( HD 113538 ) once every 1657 days , placing it in the outer edge of the habitable zone .	T
Genellikle yazarkasalar  <word>terazi</word> , barkod okuyucu , kontrol merkezlerine , banka kartı veya kredi kartı terminallerine eklenir . Giderek , özel yazarkasalar POS yazılımı ile genel amaçlı bilgisayarlarla değiştirilmektedir . Yazarkasalar yazdırmak için bitmap karakterlerini kullanır .	In particular , some food sellers refused to comply , selling vegetable by the pound without a metric equivalent . Others used only non-metric  <word>scales</word> or sold beer or cider by the litre and half-litre , even though the law required the use of pints . Some were convicted of offences under weights and measures legislation and became known as the `` Metric Martyrs `` .	T
Bu egzoz hızı olarak isimlendirilir ve onu azaltabilecek faktörlere ödenek sağlandıktan sonra etkili egzoz hızı roket motorunun en önemli parametrelerinden biridir (  <word>ağırlık</word> , maliyet , üretim kolaylığı gibi faktörler genellikle önemli olmasına rağmen ).	For another example , consider the mass of an object .  <word>Weight</word> is a secondary quality since , as a measurement of gravitational force , it varies depending on the distance to , and mass of , very massive objects like the Earth , as described by Newton 's law .	T
Roma İmparatorluğu ' nun hükümdarlıkla yönetilen büyük " Hristiyan İmparatorluğu " olarak görülmesi birçok kralı baştan çıkarmıştır . Şarlman ,  <word>Franklar</word> ın ve Lombardlar ın kralı , 800 yılında Papa III . Leo tarafından Roma imparatoru olarak taç giydirildi .	After the fall of the Western Roman Empire , Muggia was under Ostrogoth , Lombard , Byzantine , Avar and  <word>Frank</word> dominations , until , in 931 , king Hugh of Italy donated it to the Patriarch of Aquileia .	T
1979 ' da Haydarpaşa ' nın açıklarında " Independenta " adlı tanker in bir gemiyle çarpışması sonu meydana gelen patlamadan ve sıcaktan dolayı binanın O Linneman adlı ustanın yaptığı kurşun vitray ları hasara uğramıştır . 1976 ' da aslına uygun olarak yeniden geniş çapta onarılmış ve 1983 ' ün sonunda dört dış cepheyle iki kule nin  <word>restorasyon</word> u tamamlanmıştır .	Important pieces of the Salvadoran nation were made by him , among them the Monument of the Constitution ( ) , the Monument of Peace ( ) , and the sculptures of José Simeón Cañas , exhibited in the national Museum of art , and José Matías Delgado , located in the parque San José in San Salvador . He has worked in gardening , painting , drawing , landscaping , glass work ,  <word>restoration</word> and music .	T
Şarkı 8 Mayıs 2018 tarihinde Portekiz ' in başkenti Lizbon ' da yapılacak ilk yarı finalde yarışacak . Şarkı yarışmanın birinci yarı finali ' nde Bulgaristan ' ın temsilcisi  <word>Equinox</word> ' un şarkısı " Bones "' dan sonra ve Hırvatistan ' ın temsilcisi Franka ' in şarkısı " Crazy "' den önce 11 . sırada çıkmıştır . Yarı finalde 24 puanla 18 . olarak finale çıkamamıştır .	Bulgaria participated in the Eurovision Song Contest 2018 .  <word>Equinox</word> were internally selected by the Bulgarian broadcaster Bulgarian National Television ( BNT ) on 12 March 2018 to perform the song “ Bones ” that represented the nation at the 2018 contest in Lisbon , Portugal .	T
" Bromometan " olarak da bilinir . Zehirliliğinden faydalanılarak bilhassa tarım ürünü depolarında böcek öldürücü olarak kullanılır .  <word>Haşere</word> lere karşı kullanılırken ekseriya kloropikrinle karıştırılarak kullanılır . Metil bromür kolayca sıvılaşan , yanıcı olmayan , suda az çözünen rahat organik çözücülerde kolayca çözünen bir madde dir .	<word>Pest</word> management is generally done at a regional level in New Zealand and specific Regional Pest Management Strategies ( RPMS ) are developed . The Biosecurity Act 1993 grants powers to territorial authorities to carry out pest control .	T
Amor Prohibido , Tex - Mex şarkıcı  <word>Selena</word> ' nın beşinci stüdyo albümü . Albüm ilk senesinde 6 . 000 . 000 kopya sattı . Albümde sekiz single vardı . Selena ' nın 1995 yılında vahşice öldürülmesinden kısa bir süre sonra albümün , dünya çapında toplam 22 . 000 . 000 kopya sattığı duyuruldu .	The song found renewed interest when  <word>Selena</word> recorded it in 1989 ; however , it was not released until 1997 when it was featured in the film `` Selena `` and its soundtrack album , following her death in 1995 .	T
Mektuplarından birinde van Gogh sembolizm hakkında görüşlerini şöyle belirtir : "... her bir gerçeklik aynı zamanda bir simgedir ." Aynı mektupta  <word>Millet</word> ve Lhermitte gibi ressamları da sembolizm ile ilişkilendirir . Bu düşünceleri sembolizme olumlu bakışını gösterir ve kendi niyetini ve esin kaynaklarını gösterir .	Depicted in a `` faux naif '' style , with typically complex , frieze-like compositions referencing Poussin ,  <word>Millet</word> and 17th-century Dutch genre painters , these paintings were considered some of the most satisfying Sharpe had created .	T
Bu iki fonksiyonun limiti sıfıra eğilimlidir ve " 0 / 0 belirsiz formu " olarak ifade edilir . " x ", 0 ' a yaklaşırken , " x "/" x ", " x "/" x " ve " x "/" x " oranları sırasıyla ∞, 1 ve 0 ' a yaklaşır . Her bir durumda eğer  <word>pay</word> ve paydanın limitleri yerine konulursa , sonuçta 0 / 0 ifadesi elde edilir . Böylece 0 / 0 , 0 , 1 veya ∞ değerlerini alabilir .	It consists of five  <word>fraction</word> s , in which `` R '' stands for right , `` L '' for left , `` i '' for index finger , `` m '' for middle finger , `` t '' for thumb , `` r '' for ring finger and `` p '' ( pinky ) for little finger .	T
Reflü , halk arasında " mide reflüsü " olarak bilinen gastro özofageal reflü hastalığı , mide içeriğinin yemek borusu na geri kaçmasıdır . Kronik faranjit ve tipik  <word>boğaz</word> rahatsızlığına neden olabilir . Reflü , asit li mide içeriğinin yemek borusuna gelmesi ve uzun süre temas etmesiyle yemek borusunun asitten kendini koruma özelliğinin yok olmasından kaynaklanır .	The `` trigeminal senses `` , which detect chemical irritants in the mouth and  <word>throat</word> , as well as temperature and texture , are also important to the overall gestalt of flavor perception .	T
Stylohyoid kas ince bir kas tır , digastrik kas ın arka karnının ön ( anterior ) ve üstünde ( superior ) yer alır . Yine bu kas ile fasiyal sinir innervasyonunu paylaşır . Dil kemiği ni geriye çekerek  <word>dil</word> i yükseltme fonksiyonu vardır . Başlangıcı temporal kemik teki styloid çıkıntıdır . Hyoidin ( dil kemiği ) gövdesine tutunur ..	Tongue training is a technique used to encourage proper tongue motion .  <word>Tongue</word> training is used to treat individuals suffering from Ankyloglossia ( the `` tongue tied '' medical condition ) and other tongue dysfunctions .	T
Akdeniz kıyıları genellikle , az girintili çıkıntılı olması ve geniş yaylar çizmesi bakımından Karadeniz kıyılarına benzer ; kıyı sahanlıklarına da pek rastlanmaz . Bölgenin en batı kesiminde ise dağlar kıyıya dik uzandığı için , burada  <word>Ege</word> kıyılarına benzeyen daha girintili çıkıntılı bir kıyı tipi vardır . Bu kıyıların , yakın zamanlardaki bir deniz düzeyi yükselmesi sonucu oluştuğu sanılmaktadır .	In former times , the region was settled completely from the Aegean side up to the Pagasitikos Gulf . Neohori however was built in the Middle Ages by inhabitants of the surrounding settlements as well as by settlers from the  <word>Aegean</word> side and from the north of Greece .	T
Timarların en yoğun olduğu coğrafya , Osmanlı İmparatorluğu ' nun çekirdek eyâletlerini teşkil eden Tuna Nehri ' nin güneyi olan Rumeli bölgesi , Bosna , Teselya ,  <word>Mora</word> , Trakya , Batı ve Orta Anadolu bölgeleri olmuştur .	The modern administrative region of Attica is more extensive than the historical region and includes Megaris as part of the regional unit West Attica , and the Saronic Islands and Cythera , as well as the municipality of Troizinia on the  <word>Peloponnesian</word> mainland , as the regional unit Islands .	T
Marcus Junius Brutus ve Marcus Porcius Cato geceleyin bir tartışmaya tutuşarak galip gelen kişinin kesin egemenliği ile sonuçlanacak bir savaştan uzak durmanın doğru olup olmadığını ya da Pompeius ' u etkilemek amacıyla onun yanına geçmenin uygun olup olmadığını birbirlerine sorarlar . Cato , Brutus ' u ikinci seçenek için ikna eder . Sezar ' ın lejyonlarının baskısı altında Pompeius  <word>İtalya</word> ' dan kaçar .	This sentence is located randomly in the middle of a discussion of southern Italy ; no further mention of Britain is made , which has led some modern academics to suggest that the rescript does not apply to Britain , but to Bruttium in  <word>Italy</word> .	T
Statik tip li dillerin büyük bölümünde yer alan bu özellik işlevsel programlama da da kendini göstermektedir . C ++ 11 , C # ,  <word>Go</word> , Haskell ve Scala tip belirleme özelliğine sahip dillere örnek gösterilebilir .	In January 2014 , before the first stable release , Rust 1.0 , the editor-in-chief of `` Dr Dobb 's `` , Andrew Binstock , commented on Rust 's chances to become a competitor to C++ and to the other upcoming languages D ,  <word>Go</word> , and Nim ( then Nimrod ) .	T
George C . Marshall Enstitüsü ' nün bir projesi olan Missilethreat ' e göre , Jericho II ' nin 1979 ' daki İslamcı devrim le  <word>Şah</word> ' ın yönetiminin devrilmesinden sonra dostça ilişkilerin kesilmesi ile sona eren ortak bir İsrail - İran projesi olan işbirliğinden kaynaklandığını gösteren kanıtlar vardı .	Their teams were however blocked by Iranian National Guard members who had been commanded to kill any civilians who tried to help victims ; writer Marcello di Cintio cites in `` Poets and Pahlevans : A Journey into the Heart of Iran '' that the ``  <word>Shah</word> was not about to let a crowd of students draw attention to his inept relief efforts '' .	T
1834 ’ te , Alman devletleri arasındaki tarife engelleri ortadan kaldırıldı . 1835 ' te Frankonya ' nın  <word>Nürnberg</word> ve Fürth kentlerini birbirine bağlayan ilk Alman demiryolu inşa edildi ve 1840 ' lı yıllar , bütün Alman eyaletlerinde " demiryolu çılgınlığı " zamanlarıydı . 1845 - 1870 arası , 8045 km daha ray inşa edilmişti ve 1850 yılında Almanya kendi lokomotiflerini imal edebiliyordu .	The conclusion of the treaties of Westphalia in October 1648 prevented him from winning the military laurels he is said to have desired , but as the Swedish plenipotentiary at the executive congress of  <word>Nuremberg</word> , he had an opportunity to learn diplomacy , a science he is described as having quickly mastered .	T
Çatalca yöresinden güneye doğru inen derenin ( Karasu , Delice Çayı ) aşağı çığırının yükselen deniz seviyesi altında kalmasıyla koy halinde oluşmuş , sonra önü , koyun orta kısmında çakıl ,  <word>kum</word> ve kil gibi maddelerin meydana getirdiği bir dil ile tıkanmıştır .	The project was scheduled to start mid-February 2015 .  <word>Sand</word> for the project is dredged from an approved offshore borrow area known as the Capron Shoal and then pumped via a pipeline onto the 1.3 miles of beach south of the Fort Pierce Inlet .	T
Bunlar arasında Himalayalar eteklerinden getirilmiş " Deodar Sediri ( Cedrus deodara )"; Japonya ' dan getirilmiş " Sugi Cryptomeria japonica ); Avustralya ' dan getirilmiş Okaliptüs ve Kuzey Amerika ana karasından getirilmiş (  <word>çam</word> , ladin , servigiller , göknar gibi yaprak dökmez ağaçlar ) bulunmaktadır .	This single reference is the reason `` ailm '' is sometimes associated with  <word>pines</word> . However , the poem likely post-dates origins of the medieval tradition of arboreal glosses of the ogham letters , so is more probably influenced by this tradition than an independent source for the meaning of `` ailm '' .	T
Fakat bu hikâyeyi Electronic Arts farklı ülkelerdeki , farklı bilinmezliklerde olan ve çok güçlü olan kahramanlarla geliştirmiş ve oyuna oynanabilirlik katmıştır . Bu konu hakkında oyunun geliştiricisi olan Daniel Berlin , "" Bu oyun diğer "  <word>Battlefield</word> " serisindeki oyunlardan tamamen farklı ve zor olacak ."" şeklinde açıklamalarda bulunmuştur .	`` Medal of Honor '' ( 2010 ) was released for the PlayStation 3 , Xbox 360 and PC on October 12 , 2010 . Its multiplayer component was developed by the creators of the ``  <word>Battlefield</word> `` franchise . It is the first `` Medal of Honor '' game to be set in the modern day rather than during World War II .	T
Bunun ardından Kıbrıs Türk Federe Devleti ' nin Kurucu Meclisinde de Limasol milletvekili olarak yer alan Rızkı , 1976 ' ta muhalefet kanadını tercih etti ve Halkçı Parti üyesi oldu . 1976 ' da , Limasolluların göçmen olarak yerleştirildiği  <word>Girne</word> ' nin belediye başkanlığına seçildi . 1977 ' de Toplumcu Kurtuluş Partisi ne ( TKP ) geçti .	In these plans , the right of return was to be severely limited with respect to Greek-Cypriot internally displaced people/refugees to districts such as  <word>Kyrenia</word> , Morphou , Famagusta , and parts of Nicosia , despite judgements of the European Court of Human Rights in cases such as Loizidou v. Turkey , and numerous UN resolutions recognizing the right of return ( such as SC 361 and GA 3212 ) .	T
Bu burs tan Green Card sahibi ve  <word>ABD</word> vatandaşı olan Türk öğrenciler yararlanamaz . Bu bursu almanın ve ABD ' de okumanın temel şartlarından birisi de iyi derecede İngilizce bilmektir . Bu ise komisyon tarafından İngilizce olarak yapılan bir mülakat ile belirlenmektedir .	In 2001 , Alexander finished his first book called `` African-American History at a Glance '' , which also included several pen and ink drawings of African-Americans who have contributed substantially to the American success story . `` There is a lack of input regarding African-Americans in the American history curriculum of schools all over  <word>America</word> `` Mr. Alexander says . `` There are a lot of schools that offer it as a choice to students , but I think it should be a part of regular American history `` .	T
2012 yılının Mayıs ayında "  <word>Çığlık</word> " tablosu 119 . 9 milyon dolara satılarak , açık arttırma yoluyla satılan en pahalı sanat eserlerinden biri olmuştur . Orijinal adı Doğanın Çığlığı olan bu resim , Munch ' un 1893 ile 1910 arasında yaptığı aynı konuda ki dört eserlerden biridir .	Venomark ( voiced by Kim Strauss ) - A twisted  <word>Scream</word> -inspired mutant that was imprisoned in the Cryo-Prison 's X-Vault until it was released by Frax . He has super speed and the ability to conjure a sword from thin air , but his main weapon is his bite , which inflicts a painful and lethal disease on anyone he can sink his fangs into .	T
Yunan toplumunun , ordunun , hukuk sisteminin ve politikanın yolsuzluğuyla " ilgilendiğini " iddia ettiği " Greece Bleeds ' in " ve konunun Yunan kökenleri hakkındaki tartışmaları içeren ayrıntılı bir  <word>İskender</word> biyografisi olan " Yunanların en " büyüğü olan Alexander the Great ' in yazarıdır .	Sophytes , or Sopeites , Saubhuti was the name of a king in Punjab in the northwestern Indian subcontinent during the time of the  <word>Alexander</word> 's invasion . Sophytes surrendered to Alexander and was allowed to retain his kingdom .	T
Turizm ve Tanıtma Bakanı olduğu hükümetin sözcüsü olarak da görev yaptı . Eskişehir Anadolu , Bilgi ,  <word>İstanbul</word> ve Galatasaray üniversiteleri iletişim fakültelerinde ders verdi . Kendisine Anadolu Üniversitesi Senatosu ’ nca Fahrî Doktora tevdi edildi .	Fahire Akim Hanim was born in Istanbul in 1902 , she attended the French school of Notre Dame de Sion in Damascus where her father , Dr Etem Akif Bey , had attended . Her secondary school was the Bezmi Alem High School from where she graduated in 1924 . She graduated from the  <word>Darülfünun</word> in 1926 with a qualification in Natural Science .	T
Satıcı veya mal ve hizmet lerin sağlayıcısı , bir  <word>devralma</word> , tahsis , talep veya satış noktasında alıcıyla doğrudan bir etkileşime yanıt olarak bir satışı tamamlar . Maddenin unvanı ( mülkiyeti ) ve malın mülkiyeti devri gerçekleşecek olan bir fiyat üzerinde anlaşmaya varılan bir bedelin ödenmesi vardır .	On 15 March 2012 , `` Nightfreight GB '' was acquired by the DX Group , resulting in a business with combined revenues of approximately £300m per year . The  <word>acquisition</word> created the United Kingdom and Ireland 's largest independent mail , courier , and network distribution service provider . On 27 February 2014 , DX Group announced its `` First Day of Dealings '' on the AIM Stock Market .	T
Oyunculuğa ilk adımını 2005 yılında , "  <word>Gümüş</word> " dizisiyle attı . Songül Öden ile başrolü paylaştı . Gümüş ' ün ardından , Menekşe ile Halil ' de Halil karakterini canlandırdı . Amerikalılar Karadeniz ' de 2 adlı filmde oynadı .	After that , she acted in five other TV series `` Vasiyet `` ( 2001 ) , `` Havada Bulut `` ( 2002 ) , ``  <word>Gümüş</word> `` ( 2005–2007 ) , `` Vazgeç Gönlüm `` ( 2008 ) and `` Mükemmel Çift `` ( 2010 ) .	T
The Astrophysical Journal , sık kullanılan kısaltması ile ApJ ( telaffuzu " ap jay "), 1895 yılında Amerikalı astronomlar George Ellery Hale ve James Edward Keeler tarafından kurulan  <word>hakemli</word> bir bilimsel astrofizik ve astronomi dergisidir .	Verification will involve such things as human  <word>review</word> of the models , performed by experts in the relevant domain , and automated checking of the Executable UML semantics . i.e. , checking that the Executable UML model complies with the Executable UML meta model .	T
Donatello ' dan klasik antik Yunan ve Romalı sanatlarını öğrendi ve bu o zaman çok yaygınca resim sanatında moda stil olan Gotik resim stilinden ayrılmasına baş neden oldu . Çizime bilimsel bir bakış açısı sunan Masaccıo ;  <word>Gotik</word> tarzdan uzaklaştı ve realizm konusuna yöneldi . Resimde süsten ve ayrıntılara önem vermekten vazgeçerek resim eserinde basitlik ve birlik beraberlik prensiplerine önem veren ve düz düzeyler yerine üç boyutluluk illüzyonu doğuran daha realistik ve daha doğal görünüm sağlayan bir resim stili ortaya çıkarttı .	The aisles support the ceiling . The interior is very sober , apart from the richly decorated tabernacle and Paschal candle in  <word>Gothic</word> style . The choir contains fresco es by Antonio Martini di Atri dated 1377 .	T
Köy yollarının asfalt olması ve köylere telefon ve içme suyunun gelmesiyle birlikte Fethiye ,  <word>Kaş</word> - Patara gibi turizm merkezlerine yakın olması nedeniyle gelişme sağlamaktadır . İlköğretim ve orta öğretim binaları , sağlık ocağı , tarım kredi kooperatifi , eczaneleri , mobilya mağazaları , gıda , elektronikle ilgili birçok mağaza bulunmaktadır .	The term `` cilia `` originated a few years later in 1705–1715 , and is the Neo-Latin plural of `` cilium '' meaning eyelash . In Latin , `` cilia '' means upper eyelid and is perhaps a back formation from `` supercilium '' , meaning  <word>eyebrow</word> . The suffix `` -ary '' originally occurred in loanwords from Middle English ( `` -arie '' ) , Old French ( `` -er '' , `` -eer '' , `` -ier '' , - '' aire '' , -er ) , and Latin ( `` -ārius '' ) ; it can generally mean `` pertaining to , connected with '' , `` contributing to '' , and `` for the purpose of '' .	T
Wallacea çoğunluğu Endonezya ' ya bağlı olan ve Asya ile Avustralya kıta sahanlıkları ndan derin  <word>boğaz</word> larla ayrılmış olan bir grup ada için kullanılan bir biyocoğrafya tanımlamasıdır . Wallacea grubu içinde en büyük olan Sulawesi ' nin yanı sıra Lombok , Sumbawa , Flores , Sumba , Timor , Halmahera , Buru , Seram ile birlikte çok sayıda adacık da bulunur .	Øresund or Öresund ( , ; ; ) , commonly known in English as the Sound , is a  <word>strait</word> which forms the Danish–Swedish border , separating Zealand ( Denmark ) from Scania ( Sweden ) .	T
Athena bir parça yün ile semeni silerek yere atar ve Erikhthonius böylece bir parça yün ve yerden meydana gelir .  <word>Hephaistos</word> ' un Athena ile evlenmek istediği ve ilişki sırasında Athena ' nın birden ortadan kaybolduğu , Hephaistos ' un da semeni bu nedenle yere akıttığı da söylenir .	He appeared in `` '' as  <word>Hephaestus</word> , God of Craft and husband to Aphrodite , Unnatural History as Samuel Tolo & a guest appearance in the `` Fringe `` episode What Lies Below as Vincent Ames .	T
Messerschmitt AG , daha sonra " Messerschmitt - Bölkow - Blohm " (" MBB "), özellikle Bf 109 ve Me 262 gibi uçaklar başta olmak üzere II . Dünya Savaşı avcı uçaklarının üreticisi olan  <word>Alman</word> firması . Firma savaş sonrası hayatta kaldı ve bir dizi birleşme ve DASA tarafından 1989 yılında satın alınmadan önce ismi Messerschmitt olarak değiştirildi , şu anda EADS ' ın bir parçası .	Jabar is the first major villain who encounters Inspector Faridi . He is of Indo -  <word>Germanic</word> background , influenced by Nazi philosophy . He is also a chemist and a good scientist and during one of his experiments his nose evaporates .	T
Fransa , Belçika ,  <word>Hollanda</word> , Lüksemburg , ve Rusya ' nın bulunduğu birçok kenti kendi imkanlarıyla ya da gelen davetlerle dolaşan Feryadi , aşıklık geleneğini anlatıp , türküler söyledi . Yine aşıklık geleneğine ve halk şiirine ilişkin söyleşi ve konferanslar vermesi için Harward Üniversitesi tarafından ABD ’ ye davet edildi .	The Coalition position in Belgium began to collapse and Brussels fell to Pichegru on 10 July . The British and Dutch fell back toward  <word>Holland</word> while the Austrians retreated toward Germany .	T
Stanley Johnson , 1940 yılında Osman Kemal Wilfred Johnson ve Irene Williams ( Bromley ,  <word>Kent</word> ve Marie Louise de Pfeffel ' in Stanley Fred Williams ' ın kızı ) çocuğu olarak Penzance , Cornwall ' da doğdu . Babası büyükbabası Ali Kemal Bey , Osmanlı İmparatorluğu hükümetinin son içişleri bakanlarından biri olan 1922 ' de Türk Kurtuluş Savaşı sırasında suikaste uğradı .	Leigh , historically spelled Lyghe , is a village and a civil parish located in the Sevenoaks district of  <word>Kent</word> , England . It is located six miles ( 10 km ) south of Sevenoaks town and three miles ( 5 km ) west of Tonbridge .	T
Pentatlon , antik Yunanistan ' da beş ayrı daldaki ( uzun atlama , cirit atma , disk atma ,  <word>koşu</word> ve finalde güreş ) yarışlardan oluşan bir müsabakaydı . Günümüzde pentatlon , yüzme ( 200 m serbest ), atıcılık , binicilik , eskrim ve 3000 m kros yarışları olarak yapılmakta ve bunların her birinin puan skalasından toplanan puanlarla dereceleri belirlenmekte olan olimpik bir spordur .	Sato began  <word>running</word> at an early age and represented his junior and senior high schools in Aizuwakamatsu in the 1500 metres and 5000 metres . He entered higher education at Waseda University and began running over longer distance while there .	T
