context1	context2	label
ACCESS . bus on  <word>Philips</word> in ja DEC in vuonna 1985 kehittämä sarjaliitäntäprotokolla , jolla voidaan liittää tietokoneeseen oheislaitteita . ACCESS . bus on samankaltainen kuin USB - liitäntä ; sen avulla voidaan tietokoneeseen liittää oheislaitteita sammuttamatta konetta välillä .	Able to count only on the much lower revenues of the UEFA Europa League ( less than €4 million in 2010 ) , the club took on a €10 million loan from its long-standing benefactor , the electronic giant  <word>Phillips</word> , and in April 2012 was forced to sell its ground and training complex to the local council for €49 million , leasing it back for €2.3 million per year .	T
Yhdeksänkulmio eli nonagoni on monikulmio , jossa on yhdeksän kulmaa ja sivua . Yhdeksänkulmion kulmien summa on 1260  <word>astetta</word> . Säännöllisen yhdeksänkulmion kaikki sivut ovat yhtä pitkiä sekä jokainen kulma on 140 astetta .	The one in Beijing Ancient Observatory was made by Belgian missionary Ferdinand Verbiest ( 南懷仁 ) in 1673 CE . Unlike other Chinese celestial globes , it employs 360  <word>degree</word> s rather than the 365.24 degrees ( which is a standard in ancient China ) . It is also the first Chinese globe that shows constellations near to the Celestial South Pole .	T
Säveltäjä Renzo Rossellini , elokuvaohjaaja Roberto Rossellini n veli , sävelsi Millerin näytelmän pohjalta ooppera n " Uno sguardo dal ponte ", joka kantaesitettiin  <word>Rooma</word> ssa 1961 . Vuonna 1999 toinen oopperaversio , jonka musiikin teki William Bolcom Arthur Millerin laatimaan librettoon , kantaesitettiin Chicagossa , jossa Eddie Carbonen roolin esitti Kim Josephson .	Manfred Metzger ( 26 May 1905 – February 1986 ) was a Swiss competitive sailor and Olympic medalist . He won a bronze medal in the 5.5 Metre class at the 1960 Summer Olympics in  <word>Rome</word> , together with Henri Copponex and Pierre Girard .	T
Molkenmarkt on  <word>Berliini</word> n kaupungin vanhin aukio . Se sijaitsee keskiaikaisen Nikolaiviertel in korttelin itäpuolella . Molkenmarktilla käytiin kauppaa jo 1200 - luvun alussa , siis ennen kuin Berliinin kaupungista on edes mainintoja asiakirjoissa . Se menetti kuitenkin jo 1200 - luvun lopussa kaupungin johtavan kauppapaikan aseman Neue Marktille eli uudelle torille , joka syntyi St . Marienkirche n luo .	The play was awarded third place in the second Viennese `` drama competition for authors from former Yugoslavia '' in 2000 , translated into German and published in a two-volume book edition including all original versions ; organizers were the staff of freelance group `` Theater m.b.H '' which is no more existing for a couple of years . German translation has been introduced as stage reading at `` Stückemarkt '' of ``  <word>Berliner</word> Theatertreffen `` 2003 . German premiere at Theaterforum Kreuzberg in 2008 .	T
Pelästyneenä Jack huutaa ” Isä ?” miehelle , joka hitaasti kääntyy ja kävelee pois . Houreinen Jack kompuroi viidakon läpi etsien isäänsä . Hän putoaa jyrkänteeltä juostessaan isänsä perässä . Hän roikkuu kiinni oksassa muttei pysty kiipeämään ylös .  <word>Locke</word> saapuu paikalle ja pelastaa Jackin .	On the island , Jack discovers  <word>Locke</word> , who is unconscious in the hatch 's gun cache . Soon after , Michael enters with rifle drawn and pointed at Jack , announcing that he is going into the jungle to retrieve his son , Walt , who has been taken by the Others .	T
Useimmat tieteilijät ovat nykyisin sitä mieltä , että Kuu syntyi 4 , 5 miljardia vuotta sitten Theia - nimisen protoplaneetan törmättyä Maahan . Tämä teoria syrjäytti kilpailevat teoriat 1980 - luvulla . Teorian todisteena ovat  <word>Apollo</word> - astronauttien Kuusta keräämät kivet , joista on löytynyt materiaalia toisesta planeetasta .	As such , they were used with Pioneer 10 , Pioneer 11 , `` Voyager 1 `` , `` Voyager 2 `` , `` Galileo `` , `` Ulysses `` , `` Cassini `` , `` New Horizons `` , and the Mars Science Laboratory . RTGs were used to power the two Viking landers and for the scientific experiments left on the Moon by the crews of  <word>Apollo</word> 12 through 17 ( SNAP 27s ) . Because the Apollo 13 moon landing was aborted , its RTG rests in the South Pacific Ocean , in the vicinity of the Tonga Trench .	T
Tarık Langat Akdağ ( alun perin Patrick Kipkurui Langat ; s . 16 . kesäkuuta 1988 Nandin piirikunta , Kenia ) on kenialaissyntyinen  <word>turkki</word> lainen estejuoksija . Hän on 176 senttimetriä pitkä ja painaa 60 kilogrammaa .	On 6 August 2009 , the Prime Minister of Russia Vladimir Putin and the Prime Minister of  <word>Turkey</word> Recep Tayyip Erdoğan in attendance of the Prime Minister of Italy Silvio Berlusconi signed a protocol routing the pipeline through the Turkish territorial waters .	T
Vuonna 2008 Fernandez koe - esiintyi Edward Cullen in rooliin "  <word>Twilight</word> "- elokuvasarjaan . Hän oli yksi finaaliehdokkaista , mutta hävisi roolin Robert Pattinson ille . Fernandezin läpimurto oli miespääosa vuoden 2011 elokuvassa " Red Riding Hood – Punahilkka ", jossa hänen vastanäyttelijänsä oli Amanda Seyfried .	In late 2009 , as an advertising tie-in with the DVD release of `` '' ( from the ``  <word>Twilight</word> `` vampire series ) , Necco released special chocolate bars inspired by the original Sky Bar candy .	T
Elokuva on jatko - osa vuoden 2017 elokuvalle " Se ". Molemmat osat perustuvat Stephen King in romaaniin "  <word>Se</word> " vuodelta 1986 . Elokuva sijoittuu 27 vuotta edellisen elokuvan tapahtumien jälkeen vuoteen 2016 .	On several occasions in ``  <word>It</word> `` , `` the Losers Club '' find themselves at 29 Neibolt Street , a run-down , abandoned house near the trainyard . It is here where Eddie Kaspbrak first encounters It , which shows itself as a mix between a homeless leper and its familiar Pennywise form .	T
Vuonna 1999 yhtiö alkoi julkaista Pokémon Trading Card Game - peliä , josta tuli huikea menestys . Se julkaisi myös Dungeon ,  <word>Dragon</word> , Polyhedron ja Amazing Stories - lehtiä , jotka lisensoitiin Paizo Publishingille 2002 – 2007 .	Noting that `` Tetris '' was not copy-protected , he wrote `` Obviously , the game is meant to find its way onto every American machine '' . The IBM version of the game was reviewed in 1988 in ``  <word>Dragon</word> `` No . 135 by Hartley , Patricia , and Kirk Lesser in `` The Role of Computers '' column .	T
Setlementtiliike syntyi Englannissa 1800 - luvun lopussa , kun yliopistojen opiskelijat heräsivät teollistuneen yhteiskunnan lieveilmiöihin –  <word>slummiutumiseen</word> , kurjistumiseen ja syrjäytymiseen . He perustivat Lontoon köyhien kortteleihin kansalaiskeskuksia , setlementtejä , joissa tarjottiin rohkaisua , koulutusta ja tukea sosiaalisten ongelmien kanssa kamppaileville .	In an effort to combat  <word>blight</word> and lure businesses back downtown , the city 's Community Redevelopment Agency undertook the Bunker Hill Redevelopment Project in 1955 , a massive clearance project that leveled homes and cleared land for future commercial skyscraper development .	T
Ennalta ilmoitettu työtaistelu ei täytä hätätyön tunnusmerkkejä . Siitä voi kuitenkin aiheutua sellaisia tilanteita , joissa hätätyön tunnusmerkit täyttyvät .  <word>Valtio</word> voi määrätä poikkeustila n , sotatila n tai yleisen liikekannallepano n työrauhan saavuttamiseksi .	Resistance theory has been formulated as `` resistance to the magistrate '' , where `` magistrate '' stands for authority in the legal form . In effect `` magistrate '' here may stand for head of state , but the modern concept of  <word>state</word> grew up alongside the early modern resistance theories , rather than preceding them . Reference was made , for example by Althusius to classical history : to the ephor s of the Spartan Constitution , as `` lesser magistrates '' , or to the `` optimates `` of the late Roman Republic .	T
Mammografiaseulonta on mammografia kuvauksen avulla tapahtuva rintasyövän  <word>seulontatutkimus</word> . Mammografia on rinnan röntgenkuvaus , jonka avulla tutkitaan rinnan kasvaimia ja muutoksia . Seulonnan tavoitteena on rintasyöpien varhainen löytäminen ja hoitaminen , ja siten väestön rintasyöpäkuolleisuuden alentaminen .	The heterophile antibody test is a  <word>screening</word> test that gives results within a day , but has significantly less than full sensitivity ( 70–92 % ) in the first two weeks after clinical symptoms begin .	T
Belenos ( vaihtoehtoisia nimiä Belenus , Belinus , Belinu , Bellinus , Belus , Beli ) eli " loistava " oli kelttiläisen mytologian valon jumala , jota palvottiin Gallia ssa ,  <word>Britannia</word> ssa ja nykyisen Italia n sekä Itävallan alueilla .	A `` numerus '' was a unit of auxiliary troops consisting of 2 `` centuriae '' and numbering about 160 men . There is some evidence that the troop stationed at this fort was a `` numerus Brittonum '' , i.e . a unit from  <word>Britain</word> , but this is not entirely clear .	T
Ero asiantuntijan ja noviisin välillä tiedon jäsentämisessä ja ongelmien ratkaisemisessa perustuu siihen , että vain asiantuntijalla on kyseiseltä tiedonalalta paljon aikaisempaa hyvin järjestyksessä olevaa tietoa . Asiantuntijan käyttämät käsitteet ovat järjestyksessä tärkeiden keskuskäsitteiden ympärillä . Nämä tärkeät keskuskäsitteet ohjaavat asiantuntijan ajattelua ja sen pohjalle rakentuvaa  <word>ongelmanratkaisu</word> a .	TNS is the supplier of networking , integrated data , and voice services to many organizations in the global payments and financial communities , as well as a provider of telecommunications network  <word>solution</word> s to service providers .	T
” Nothing in This World ” on yhdysvaltalaisen Paris Hilton in toinen virallinen single hänen debyyttialbumiltaan "  <word>Paris</word> ". Se julkaistiin 12 . syyskuuta 2006 . Se saavutti singlelistan ykkössijan muun muassa Puola ssa , Singapore ssa ja Thaimaa ssa .	Folk singer Ray LaMontagne has also covered the song , a version very well received by critics and Paris Hilton had delayed the release of her debut album ``  <word>Paris</word> `` to include a cover of `` Crazy '' as well , although it was not included in the final track list .	T
Alueella toimii kaksi koulua , sekä suomen - että ruotsinkieliset , nimeltään Länsimetsän koulu ja Gerby skola . Alueella on myös terveyskeskus , KPR - säätiön toimitilat , kauppa ,  <word>pankkiautomaatti</word> ja automaattihuoltoasema . Alueella on kitsch - henkinen pizzeria " Dallas Pizza Palazzo ".	Self-serve kiosks became very widely available , and were used for all kinds of shopping , airplane boarding passes , hotel check-ins , fast food , banking , and car rental .  <word>ATM</word> s became nearly universal in much of the First World and very common even in poorer countries and their rural areas .	T
Woolworth Building on pilvenpiirtäjä Yhdysvaltain suurimmassa kaupungissa New York City ssä , tunnetun  <word>Broadway</word> - kadun varrella . Sen rakennutti F . W . Woolworth F . W . Woolworth Companyn pääkonttoriksi vuosina 1910 – 1913 , ja rakennus on siten yksi vanhimmista pilvenpiirtäjistä kaupungissa .	The corner of Spring Street and  <word>Broadway</word> was the location of the St. Nicholas Hotel , a six-story , marble-faced , 600-room luxury establishment that was designed by either J . B. Snook or Griffith Thomas , and was completed in 1853 .	T
Alun perin sen nimi oli The School of Oriental Studies . Yliopisto on jakautunut taiteiden ja humanististen ( arts and humanities ),  <word>kielten</word> ja kulttuuri en ( languages and cultures ) sekä oikeus - ja yhteiskuntatieteiden ( law and social sciences ) tiedekuntiin . SOAS määrittelee itsensä maailman johtavaksi yksiköksi laajassa Afrikkaa , Aasiaa ja Lähi - itää koskevassa aihevalikoimassa .	In the psychology of discourse processing , it is assumed that  <word>language</word> users typically have better memory for the macrostructures than for the microstructure s of discourse . Essentially , people tend to remember overall topics or the gist of a news report much better than its many details .	T
Uudesta tornista päätettiin rakentaa vanhan alkuperäisen I - luokan kolmiomittaustornin toisinto eli torniin tehtiin toisistaan erilliset ulko - ja sisätorni . Ratkaisu sallii havainnoitsijan liikkumisen ulkotornissa ilman että sisätornin mittauspöydällä oleva  <word>teodoliitti</word> häiriintyy . Uusi torni on 7 , 5 metriä korkea , hieman vanhaa tornia matalampi ja tornin portaat on tehty turvallisen leveiksi .	Farther east , in Olcott , NY 18 intersects the northern extent of NY 78 . On the eastern edge of town , the route intersects Transit Road , which runs along the  <word>transit</word> line first surveyed by the Holland Land Company . This portion of Transit Road does not meet the NY 78-occupied portion in Lockport , however .	T
Ranskalaisten elokuvien lisäksi Cassel on näytellyt Hollywood - tuotannoissa , kuten "  <word>Elisabet</word> " ( 1998 ), " Syntymäpäivätyttö " ( 2001 ), " Ocean ’ s Twelve " ( 2004 ) " Ocean ’ s Thirteen " ( 2007 ) ja " Houkutus " ( 2005 ).	`` , and was a judge on ITV talent show `` Stepping Out `` . As an actor , Sleep has had roles in films such as `` The First Great Train Robbery `` and ``  <word>Elizabeth</word> `` . He entered the house on Day 4 and left the house on Day 32 in fifth place .	T
Kaskadihäiriö () on skaalautumattoman verkon virhetilanne , jossa  <word>solmun</word> toiminnan häiriö vaikuttaa sen viereisten solmujen toimintaan . Esimerkiksi Internet in reitittimen joutuminen epäkuntoon johtaa sen liikenteen siirtymisen viereisten reitittimien välitettäväksi , jolloin nämä voivat joutua palvelunestohyökkäys tä vastaavaan tilanteeseen .	The incidence poset of an undirected graph with  <word>vertex</word> set and edge set is the partially ordered set of height 2 that has as its elements . In this partial order , there is an order relation when is a vertex , is an edge , and is one of the two endpoints of .	T
Jos rengas " R " on jopa  <word>kokonaisalue</word> , on jäännöslause voimassa , sillä kokonaisalueet ovat aina vaihdannaisia . Se myös yleistyy siten , että mikäli " R ": n alkiot " c ", " c ", ... , " c " ovat polynomin " f "(" x ") erisuuria nollakohtia , niin tulo (" x - c ")(" x - c ")···(" x - c ") jakaa " f "(" x "): n . Tämä nähdään seuraavasti induktiolla " k ": n suhteen :	In this paper Noether also introduced the `` Noether normalization lemma `` , showing that a finitely generated  <word>domain</word> `` A '' over a field `` k '' has a set { `` x '' , ... , `` x '' } of algebraically independent elements such that `` A '' is integral over `` k '' `` x '' , ... , `` x '' .	T
Lammen pinta - ala on 2 , 0 hehtaari a ja se on 200 metriä pitkä ja 150 metriä leveä . Lampi sijaitsee Viialan Vaimaroiselta Valajärven eteläpuolelle Väihikkälä än kulkevan harjujakso n jäätikköjokimuodostumassa .  <word>Harju</word> jää lammesta puoli kilometriä länteen , mutta sen länsirantaan ulottuu eteläisempi kahdesta sanduri sta tai deltasta . Lammen koillisranta on jäänyt lyhyen harjun lounaisluolelle alavaan kohtaan .	In the east are trap rock ridges from the Triassic period including the Barn Door Hills which are part of the Metacomet Ridge . Other portions of the Refuge are sandy plains ,  <word>esker</word> fields and kettle pond s created by the melting glaciers in the Pleistocene period .	T
Taikasauva on fiktiivinen taikakalu , joka mahdollistaa taikomisen .  <word>Fantasia</word> kirjoissa ja - elokuvissa sitä käyttävät velho t , noidat ja taikurit . Esiintyvät taikuri t käyttävät usein taikatemppujensa dramatisoimiseksi sauvaa , jota myös kutsuvat taikasauvaksi .	The Spell of Seven is an anthology of  <word>fantasy</word> short stories in the sword and sorcery subgenre , edited by L. Sprague de Camp and illustrated by Virgil Finlay . It was first published in paperback by Pyramid Books in June 1965 , and reprinted in December 1969 .	T
Tulliasema - teologiaa on kritisoitu siitä , että se muistuttaa gnostilaisia ja uusgnostilaisia opetuksia . Tulliasema - teologian vastustajat esittävät , että tulliasema - oppi korostaa Helvetin pelkoa ja syyllisyyttä ja unohtaa  <word>Jeesuksen</word> sovitustyön . Heidän mukaansa tulliasema - oppi ohjaa ortodoksista spiritualiteettia Jumalan yhteyden kokemisesta demonien pelkääsmistä .	In addition , the Sabbath rest is given a symbolic content , and the Christians are admonished to instead treat every day as belonging to the  <word>Lord</word> , but not to keep the rest literally .	T
Vuonna 1997 ilmestyi hänen ensimmäinen runokokoelmansa " Pieni Dessoilu ". Hänet tunnetaan myös klassisen venäläisen runouden kääntäjänä .  <word>Karjalan</word> lisäksi Volkov on kirjoittanut venäjäksi . Vuodesta 1999 hän on toiminut Karjalan rahvahan liiton puheenjohtajana .	Čičiliusku (  <word>Karelian</word> for `` viviparous lizard `` ) is a puppet theatre company from the Republic of Karelia in Russia . The company performs in the Karelian language . The company was founded in 2005 at the initiative of Pekka Zaikov , who at the time was the head of the Department of the Karelian and Veps languages .	T
Hän voitti parhaan romaanin World fantasy - palkinnon romaanillaan " Tooth and Claw " vuonna 2004 . Romaani " Ha ' penny " sai jaetun  <word>Prometheus-palkinnon</word> vuonna 2008 ja romaani " Lifelode " voitti vuoden 2010 Mythopoeic Award in . " Among Others " sai parhaan romaanin Nebula - palkinnon 2011 ja vuonna 2012 parhaan romaanin Hugo - palkinnon .	Poul Anderson 's `` Maurai `` series ( 1959–1983 ) also takes place after a nuclear war , and his Hugo and  <word>Prometheus</word> award-winning story `` No Truce With Kings `` takes place after a cataclysmic war .	T
Esitystapa on jyrkkä vastakohta Miles Davis in lyyriselle melankolialle tämän " Porgy and Bess " - albumilla . Coltranen versiossa käytetään myös epätavallisia  <word>urkupiste</word> itä ja ylinousevia sointuja . ” But Not for Me ” - kappaleen harmonia on kirjoitettu uudelleen käyttäen Coltranelle ominaista sointukorvauksien sykliä , joka tunnetaan ” Coltrane - kiertona ” (” Coltrane changes ”).	Four variations of the theme follow , starting with embellishment in sixteenth notes by the first violins , moving to a stormy variation in C minor with trumpets and timpani , followed by solos for the first oboist and flautist , and concluding with a sweeping and lyrical `` forte '' repeat in triplets . In the coda section , the opening notes are stated once more , this time reharmonized with gently dissonant diminished seventh chord s over a tonic  <word>pedal</word> .	T
Akhamoth - äiti ja näkyvän maailman syntyminen hänestä ; 5 . demiurgi ; 6 . valentinolainen näkemys ihmisestä ; 7 . harhaoppisten näkemykset Jumalan lihaksitulemista vastaan ; 8 . valentinolaisten harjoittama Raamatun väärinkäyttö ; 9 . valentinolaisuuden oppien kumoaminen ; 10 . oikeaoppisen kristinuskon puolustus ; 11 . Valentinoksen ja hänen oppilaidensa erheet ; 12 .  <word>Ptolemaios</word> ja Kolorbasos ; 13 . Markos ; 14 . kirjaimia ja tavuja koskevat teoriat ; 15 .	British classicist Timothy Barnes has argued for a date in the 140s AD , on the grounds that Ignatius seems to have quoted a work of the Gnostic  <word>Ptolemy</word> in one of his epistles , who only became active in the 130s .	T
Tammikuussa 1934 Barrow ja Parker vapauttivat viisi vankia vankilasta Waldo ssa Texasissa , mukaan lukien entisen kumppaninsa Raymond Hamiltonin . Huhtikuussa 1934 parivaljakko ampui kaksi poliisia Grapevine n lähellä Texasissa ja yhden  <word>Miami</word> ssa Oklahomassa .	Other historic stations which remain on US 66 in Oklahoma include Avant 's Cities Service Station and Jackson Conoco Service Station in El Reno , Oklahoma , a Marathon Station in  <word>Miami</word> , the Seaba Station in Warwick , the Threatt Filling Station in Luther , the Vickery Phillips 66 Station in Tulsa and the Y Service Station and Café in Clinton .	T
Talon julkisivut ovat kokonaan lasia ja kevyen metallirungon rakenteet ovat teollisuusrakennuksen tapaan näkyvillä talon sisätiloissa . Muutkin heidän varhaiset rakennuksensa , kuten Greene Kingin panimo ja Schlumbergerin laboratoriot lähellä  <word>Cambridge</word> ä , käyttivät uudenlaisia materiaaleja ja rakennustekniikoita kuten telttamaisia tekstiilikattoja . Heidän myöhempiin kohteisiinsa lukeutuu Britannian parlamentin lisärakennus , historialliseen ympäristöön sulautuva Portcullis House sen alla olevine metroasemineen .	Their former member , Hume Paton , born Hume Michael Paton , 6 October 1945 , Bellshill , Glasgow , died on 30 April 2011 , from a heart attack in Saint Georges , Grenada , West Indies at the age of 65 . Another former member , Alan Weir , born 12 September 1943 , Gartcosh , Lanarkshire died on 9 June 2010 from cancer in  <word>Cambridge</word> , at the age of 67 . Another former member John Dawson , born 6 May 1944 , Glasgow , Strathclyde died on 6 January 2002 , Glasgow , Strthclyde , Scotland of cancer , at the age of 57 .	T
Esimerkiksi asteroidien ja komeettojen radoissa tapahtuu kuitenkin satojen vuosien aikaskaalassa muiden kappaleiden vuorovaikutuksista johtuvia muutoksia , joita ei voida ennustaa analyyttisesti . Siksi efemerideille tulee aina ilmoittaa  <word>epookki</word> , jolle koordinaatit on annettu , kuten J2000 . 0 .	For normal calculation a number zero is often needed , here most notably when calculating the number of years in a period that spans the  <word>epoch</word> ; the end years need only be subtracted from each other .	T
Siellä äänittivät muun muassa Paul McCartney , Rolling Stones ja Elton John . Saarella levytettiin muun muassa Dire Straits in " Brothers ~ in ~ Arms ", Sting in " ... Nothing Like the Sun " ja Duran ~ Duran in "  <word>Rio</word> ". Studio suljettiin 1989 , kun hurrikaani Hugo oli vaurioittanut sitä pahoin .	The initial US release was unsuccessful , though the album was reissued there in 1983 following the success of the band 's second album , ``  <word>Rio</word> `` , reached number 10 on the US `` Billboard '' 200 , and spent 87 weeks on that chart .	T
Amiga on tietokone perhe , jota  <word>Commodore</word> valmisti vuodesta 1985 vuoteen 1994 . Tietokoneen kehitystyön oli aloittanut Amiga Corporation vuonna 1982 . Amigasta tuli seuraaja Commodoren menestyksekkäälle Commodore 64 - tietokoneelle . Amiga oli Suomessa ja monissa osissa Eurooppaa PC : n ohella suosituin pelaamisessa ja muussa tietokoneharrastelussa käytetty tietokone 1990 - luvun alkaessa , ja amigakäyttäjien parista sai pitkälti alkunsa tietokoneharrastelijoiden " demoskene ".	Many early computer games for non-PC descendant based platforms featured multiplayer support . Personal computer systems from Atari and  <word>Commodore</word> both regularly featured at least two game ports . PC-based computer games started with a lower availability of multiplayer options because of technical limitations .	T
Myös EP : n neljäs raita , " High Speed ", julkaistiin " Parachutesilla ", mutta samana versiona . Kaksi EP : n kappaleista on julkaistu jo aikaisemmin yhtyeen edellisellä EP : llä "  <word>Safety</word> ": " Bigger Stronger " ja " Such a Rush ".	The fourth track , `` High Speed '' , also produced by Chris Allison made the cut for `` Parachutes '' and remained unchanged . The first track , `` Bigger Stronger '' and fifth track , `` Such a Rush '' , are re-releases from the ``  <word>Safety</word> `` EP , and are the same on both EPs .	T
Ensimmäisen maailmansodan aikana saarelle varastoitiin tykinammusten ja ruudin lisäksi torpedo ja ,  <word>merimiinoja</word> sekä noin 16 miljoonaa kiväärinpatruunaa . Hevosvetoinen rautatie yhdisti ammusvaraston saaren päälaituriin . Saarelle rakennettiin myös kolme suurta 30 metriä halkaisijaltaan olevaa öljysäiliötä , joihin varastoitiin " masutiksi " kutsuttua raskasta polttoöljyä Venäjän Itämeren laivasto n laivojen polttoaineeksi .	The initial armament was identical to the `` Spica '' class , comprising a Bofors 57 mm gun and six torpedo tube s. There was a refit programme in 1982–1985 , where four launchers for RBS-15 anti-ship missile s replaced four torpedo tubes .  <word>Mines</word> could be carried in place of the torpedoes or missiles .	T
Sen tunnetuimpia valmistenimiä lienee " Imodium ". Suomessa Orion valmistaa lääkeainetta nimellä " Lopex ". Lääke otetaan suun kautta  <word>tabletti</word> na tai " sol - tab " - tyyppisenä resoriblettinä , joka liukenee suussa . Se tarkoittaa , että lääkkeen voi ottaa silloin ilman vettä . Vaikuttavaa ainetta on 2 mg tablettia / resoriblettiä kohden .	Upjohn synthesized over 200 variations of the compound , including the one it developed in 1963 and named minoxidil . These studies resulted in FDA approving minoxidil ( with the trade name 'Loniten ' ) in the form of oral  <word>tablets</word> to treat high blood pressure in 1979 .	T
Perussuomalaiset vastustivat siirtoa , mutta kaikki muut puolueet kannattivat sitä . Kunnallisalan kehittämissäätiö n vuonna 2015 julkaisemassa tutkimuksessa perussuomalaisten kannattajista 38 prosenttia sijoitti itsensä  <word>keskustaan</word> , 33 prosenttia oikeistoon ja 12 prosenttia vasemmistoon . Arvoliberaalisuus − arvokonservatiivisuus - ulottuvuudella arvokonservatiiveja oli 36 prosenttia , arvoliberaaleja 22 prosenttia ja keskelle asettuvia 28 prosenttia .	The `` radical `` in the term refers to a willingness on the part of most radical centrists to call for fundamental reform of institutions . The ``  <word>centrism</word> `` refers to a belief that genuine solutions require realism and pragmatism , not just idealism and emotion . One radical centrist text defines radical centrism as `` idealism without illusions '' , a phrase originally from John F. Kennedy .	T
Ensimmäinen maailmansota alkoi vuonna 1914 . Noin vuosi Sarajevon laukausten jälkeen Venäjän armeija alkoi perääntyä lounaassa sijaitsevalta rintama lta .  <word>Ilmailu</word> a opiskellut Fridman lähetettiin Kiova an kouluttamaan lentäjiä . Maaliskuussa vuonna 1916 Fridman nimitettiin Kiova ssa keskusilmailuaseman johtajaksi .	Grey also published an illustrated comic booklet called `` The Low-Down on Flying '' , with 11 humorous illustrations on  <word>flying</word> . Published between the World Wars , the booklet was sponsored by the tailors Moss Brothers of Covent Garden , and also served as an advertisement for them .	T
Yleisimmät naisten etunimet ovat Maria ,  <word>Helena</word> ja Johanna . Maria on erittäin suosittu toinen ja kolmas nimi , mutta ei yleisin naisen kutsumanimenä . Suomen yleisin naisen kutsumanimi on Tuula .	Other common variants are Alena ( German , Czech , Russian , Belarusian , Serbo-Croatian ) ; Alenka ( Slovenian ) ; Alyona ( Russian ) ; Elene ( Georgian ) ; Helen ( English ) ; Hélène ( French ) ;  <word>Helena</word> ; Eliana ( Portuguese ) ; Eline ( Dutch , Norwegian , Sranan Tongo ) ; Elena ( Romanian , Italian , Spanish ) ; Ilona ( Hungarian , Finnish , Latvian ) ; Olena ( Ukrainian ) ; and Elena/Yelena ( Russian , Serbo-Croatian ) .	T
Kulttuuriympäristön keskeiset elementit ovat loivasti rantaan viettävät pellot ja perinteinen , hyvin säilynyt rakennuskanta . Kylä rakennuksineen on selkeä , tiivis kokonaisuus . Jyrkkätörmäinen Kemijoki tekee niemen kohdalla tiukan mutkan pohjoisesta länteen .  <word>Niemen</word> pohjoispuolella sijaitseva Juujärvi on Kemijoen laajentuma . Juujärven pohjoispäähän laskee Seitakorvan voimalaitoksesta rakennettu juoksutuskanava . Niemeä vastapäätä joen itäpuolella kohoavat Juuvaaran kumpareiset , mäntymetsien kuvioimat rakkarinteet ja hyllymäiset muodot .	The Overseas Railroad ( also known as Florida Overseas Railroad , the Overseas Extension , and Flagler 's Folly ) was an extension of the Florida East Coast Railway to Key West , a city located beyond the end of the Florida  <word>peninsula</word> .	T
Vuonna 1894 Eckmann luopui maalaustaiteesta ja keskittyi käyttötaiteeseen . Hän teki graafisia töitä muun muassa  <word>Pan</word> - ja Jugend - lehdille sekä AEG : lle . Lisäksi hän suunnitteli kirjankansia useille kustantamoille . Hän suunnitteli myös S . Fischerin kustantamon logon .	Joseph Kaspar Sattler ( 20 July 1867 , Schrobenhausen - 12 May 1931 , Munich ) was a German painter , bookplate artist and Art Nouveau illustrator . He is best remembered for his work that appeared in the magazine ``  <word>Pan</word> `` .	T
Joe Dolan ( Michael Biehn ) ja hänen isänsä Mike ( James Coburn ) ovat mukana huijausyrityksessä . Kun Joen on tarkoitus ampua Mikeä  <word>paukkupatruuna</word> lla , hän on vahingossa ladannut revolveriinsa oikeita luoteja . Muut huijaukseen osallistuvat vetävät Joen väkisin hänen isän ruumiin luota poliisien sireenien alkaessa ulvoa .	It entitles the licensee to publicly carry gas pistol s ( both of the  <word>blank</word> and irritant kind ) and flare gun s. These types of firearms are freely available to adults ; only the actual carrying on public property requires the permit .	T
Näistä ovat kirkon länsisivulla , Unioninkadun puolella Tuomaan , Pietarin ja Simon Kananeuksen patsaat , joista Pietarin patsas on keskimmäisenä kirkon pääoven yläpuolella . Eteläsivulla , Senaatintori n puolella ovat  <word>Bartolomeuksen</word> , Johanneksen ja Matteuksen patsaat . Itäsivulla ovat Jaakob nuoremman , Paavali n ja Jaakob vanhemman patsaat .	7 examines the vestiges of Pre-Portuguese Christian Customs in Goa and the Konkan . Costa also suggests that the 'Betal ' worshipped quite commonly in Goa is a corruption of '  <word>Bartholomew</word> ' . Ch .	T
Jack Robinson ( s . 1 . syyskuuta 1993 Warrington , Englanti ) on englantilainen jalkapallo ilija , pelipaikaltaan vasen puolustaja . Hän on edustanut useita englantilaisseuroja , kuten Englannin Valioliiga n Liverpoolia . Tammikuussa 2020 hän siirtyi Valioliigassa pelaavaan Sheffield Unitediin  <word>mestaruussarjan</word> Nottingham Forestista , jossa hän pelasi 1 , 5 vuoden ajan .	He made an instant impact , becoming the first footballer born in the 2000s to score a goal in a first-team game in the professional English leagues , and the youngest player to score in a  <word>Championship</word> match .	T
